Train: Epoch [45/100], Step [30/105]| loss: 0.0026
Train: Epoch [45/100], Step [60/105]| loss: 0.0031
Train: Epoch [45/100], Step [90/105]| loss: 0.0026
Train: Epoch [46/100], Step [30/105]| loss: 0.0026
Train: Epoch [46/100], Step [60/105]| loss: 0.0026
Train: Epoch [46/100], Step [90/105]| loss: 0.0024
Test: Epoch [46/100]| accuracy: 0.8929%
Train: Epoch [47/100], Step [30/105]| loss: 0.0027
Train: Epoch [47/100], Step [60/105]| loss: 0.0023
Train: Epoch [47/100], Step [90/105]| loss: 0.0024
Train: Epoch [48/100], Step [30/105]| loss: 0.0020
Train: Epoch [48/100], Step [60/105]| loss: 0.0020
Train: Epoch [48/100], Step [90/105]| loss: 0.0018
Test: Epoch [48/100]| accuracy: 0.9107%
Train: Epoch [49/100], Step [30/105]| loss: 0.0023
Train: Epoch [49/100], Step [60/105]| loss: 0.0021
Train: Epoch [49/100], Step [90/105]| loss: 0.0024
Train: Epoch [50/100], Step [30/105]| loss: 0.0017
Train: Epoch [50/100], Step [60/105]| loss: 0.0020
Train: Epoch [50/100], Step [90/105]| loss: 0.0017
Test: Epoch [50/100]| accuracy: 0.8750%
Train: Epoch [51/100], Step [30/105]| loss: 0.0020
Train: Epoch [51/100], Step [60/105]| loss: 0.0016
Train: Epoch [51/100], Step [90/105]| loss: 0.0018
Train: Epoch [52/100], Step [30/105]| loss: 0.0016
Train: Epoch [52/100], Step [60/105]| loss: 0.0017
Train: Epoch [52/100], Step [90/105]| loss: 0.0016
Test: Epoch [52/100]| accuracy: 0.8750%
Train: Epoch [53/100], Step [30/105]| loss: 0.0016
Train: Epoch [53/100], Step [60/105]| loss: 0.0016
Train: Epoch [53/100], Step [90/105]| loss: 0.0014
Train: Epoch [54/100], Step [30/105]| loss: 0.0016
Train: Epoch [54/100], Step [60/105]| loss: 0.0014
Train: Epoch [54/100], Step [90/105]| loss: 0.0014
Test: Epoch [54/100]| accuracy: 0.8929%
Train: Epoch [55/100], Step [30/105]| loss: 0.0015
Train: Epoch [55/100], Step [60/105]| loss: 0.0019
Train: Epoch [55/100], Step [90/105]| loss: 0.0015
Train: Epoch [56/100], Step [30/105]| loss: 0.0014
Train: Epoch [56/100], Step [60/105]| loss: 0.0013
Train: Epoch [56/100], Step [90/105]| loss: 0.0012
Test: Epoch [56/100]| accuracy: 0.8929%
Train: Epoch [57/100], Step [30/105]| loss: 0.0012
Train: Epoch [57/100], Step [60/105]| loss: 0.0012
Train: Epoch [57/100], Step [90/105]| loss: 0.0012
